Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At
spotify:track:0vg4WnUWvze6pBOJDTq99k,You're Beautiful,spotify:artist:7KMqksf0UMdyA0UCf4R3ux,James Blunt,spotify:album:1ekaxA9Q5GzUPCepx4wzMF,Back to Bedlam,8/8/2005,https://i.scdn.co/image/ab67616d0000b273105f043a4f470cf58cc01ccf,1,2,209493,https://p.scdn.co/mp3-preview/1e9fe4947493daddd30a02f8e7b920eb413ce065?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5JZcX7TTLx4l0xFIXJ3DBt,What's My Age Again?,spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,spotify:album:5qt11cWjSs5Gbqj2Wyfu38,Enema Of The State,1/1/1999,https://i.scdn.co/image/ab67616d0000b273645606c85724da85f15f6dee,1,5,148573,,FALSE,1,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Soundgarden,spotify:album:29sTacnS0qA9xri6YS8xLA,Superunknown (Deluxe Edition),3/9/1994,https://i.scdn.co/image/ab67616d0000b273ae6d8e36136353d550b2587d,1,7,318586,https://p.scdn.co/mp3-preview/814e3edbfe3731b50c34265a1aafc99590f32ffb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:0sNKiz82ATCvT3f3XVVUUj,Why Don't You Get A Job,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,The Offspring,spotify:album:2RNTBrSO8U8XjjEj9RVvZ5,Americana,11/16/1998,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,1,11,172466,https://p.scdn.co/mp3-preview/1d597bd884288ccc964ab6da0956f97b4f6325b6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5PntSbMHC1ud6Vvl8x56qd,Loser,spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,Beck,spotify:album:0iIGP4Sxw3KR4OCFv2yvz8,Mellow Gold,3/1/1994,https://i.scdn.co/image/ab67616d0000b273b07e5a0787e609bc1f1270f8,1,1,235000,https://p.scdn.co/mp3-preview/9ea5d5f743c3f31ff0e26ab2d090285f18dc9623?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3VEFybccRTeWSZRkJxDuNR,Peaches,spotify:artist:1lZvg4fNAqHoj6I9N8naBM,The Presidents Of The United States Of America,spotify:album:5xxeAo8AVneH1OKO5vR604,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,1995,https://i.scdn.co/image/ab67616d0000b273a82d10a00b1821ce323645c0,1,6,171693,https://p.scdn.co/mp3-preview/3aa386ecab622508ed69fbe8efc7923a9ecfdbf2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,12/7/2012,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,1,6,213826,https://p.scdn.co/mp3-preview/d93150cf43f68c863d9f73a6f1e2b3e64e44488e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:7ntXYU4zboGuq5ZunkrXRB,All Star,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,spotify:album:183GEdjm0dJezlc8CeBLYu,Astro Lounge,1/1/1999,https://i.scdn.co/image/ab67616d0000b2739b997f037ce314dc4d39625f,1,5,200373,,FALSE,3,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:4JehYebiI9JE8sR8MisGVb,Halo,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:39P7VD7qlg3Z0ltq60eHp7,I AM...SASHA FIERCE,11/17/2008,https://i.scdn.co/image/ab67616d0000b273801c4d205accdba0a468a10b,1,2,261640,https://p.scdn.co/mp3-preview/3c97985f3736fab6d4abcd2067f346a9b30955fa?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:40bynawzslg9U7ACq07fAj,Champagne Supernova - Remastered,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,Oasis,spotify:album:6ozp33PI3p9AdddB6ZL3xQ,(What's The Story) Morning Glory? (Deluxe Edition) [Remastered],10/2/1995,https://i.scdn.co/image/ab67616d0000b2731f2be6f8ed797aeb11973194,1,12,448438,,FALSE,7,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:4KacUpvbA3Mfo05gttTjhN,Fat Lip,spotify:artist:0qT79UgT5tY4yudH9VfsdT,Sum 41,spotify:album:2UCWsnmZEVg9HhnMeKTsim,"All Killer, No Filler",1/1/2001,https://i.scdn.co/image/ab67616d0000b2739a482180e6a306229bff49dc,1,4,178266,https://p.scdn.co/mp3-preview/d584808716f524c856c5f6db8672cf1cd6646997?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,72,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,"spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7LnaAXbDVIL75IVPnndf7w","Kanye West, Jamie Foxx",spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,8/30/2005,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,1,4,207626,https://p.scdn.co/mp3-preview/3693b9bd32b63f5c3987ee7ed9863c5144c26719?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,77,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:4UuHWIkAWnN176A2rx7YFB,1985,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,spotify:album:7JST4gPYSXFegyuk9nKFb0,A Hangover You Don't Deserve,9/11/2004,https://i.scdn.co/image/ab67616d0000b273317148944ac33678369cb8f2,1,3,193000,https://p.scdn.co/mp3-preview/ea21b1ec7b2a43314c27b9d603d68f1039640a2e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,Mr. Brightside,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,spotify:album:4OHNH3sDzIxnmUADXzv2kT,Hot Fuss,6/15/2004,https://i.scdn.co/image/ab67616d0000b2739c284a6855f4945dc5a3cd73,1,2,222200,https://p.scdn.co/mp3-preview/4839b070015ab7d6de9fec1756e1f3096d908fba?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:0rOTMSSa6yscfOrGnzfheM,99 Red Balloons,spotify:artist:7sVQKNtdP2NylxMgbNOJMM,Goldfinger,spotify:album:3T8jR4mkcdaLCsyaP8nQ1r,Stomping Ground,3/28/2000,https://i.scdn.co/image/ab67616d0000b2735f6eca66c3be82e255b2e85f,1,13,229173,https://p.scdn.co/mp3-preview/41f98ca506aae7fed4fff97ed68d4fc24199ac75?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3TjJ2oA3oFU1wvEO7vDQNj,She Hates Me,spotify:artist:3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,spotify:album:3Pn98NxnqeA0RmQMjrN5fe,Best Of,1/1/2010,https://i.scdn.co/image/ab67616d0000b2731d2cfdefaeb7ebbf53fc0d62,1,4,216546,,TRUE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:4OeBZlEaLWyJWaYl4UvhT9,Last Resort,spotify:artist:4RddZ3iHvSpGV4dvATac9X,Papa Roach,spotify:album:6wjelWtfMaUQj9zCKNS3wa,Infest (UK Version),1/1/2000,https://i.scdn.co/image/ab67616d0000b2735569bb97375da210e91f1e2f,1,2,199906,,TRUE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:2lwwrWVKdf3LR9lbbhnr6R,Float On,spotify:artist:1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,spotify:album:0TGTGuc2vXv6ZECoAf52N0,Good News For People Who Love Bad News,4/5/2004,https://i.scdn.co/image/ab67616d0000b273cc68329bfbf34037df965dc1,1,3,208466,https://p.scdn.co/mp3-preview/0d741d740ea0e449057d326439a47e974447e86d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:4RY96Asd9IefaL3X4LOLZ8,In Da Club,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,50 Cent,spotify:album:4ycNE7y1rp5215g1kkqk1P,Get Rich Or Die Tryin',2/6/2003,https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf,1,5,193466,https://p.scdn.co/mp3-preview/84560b3d97d5a2cb1622c457adf1783c4a60f848?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5zF2zGPkL6Ipsn9AfAK6RP,This Love,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:7gGcnUEEQgIMV2JRwVQbrF,Songs About Jane,6/25/2002,https://i.scdn.co/image/ab67616d0000b273fb869ab46e93e7069c67134f,1,2,206200,,FALSE,20,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),"spotify:artist:6vWDO969PvNqNYHIOW5v0m, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Beyoncé, JAY-Z",spotify:album:6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,6/24/2003,https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1,1,1,236133,https://p.scdn.co/mp3-preview/ce8ace0ec425840416be78db07cf50dd331eed4f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:0r2Bul2NuCViraT2zX1l5j,Get Low,"spotify:artist:44PA0rCQXikgOWbfY7Fq7m, spotify:artist:3ciRvbBIVz9fBoPbtSYq4x","Ying Yang Twins, Lil Jon & The East Side Boyz",spotify:album:4htcOW08TqINNLbcSf9esI,Kings Of Crunk,10/29/2002,https://i.scdn.co/image/ab67616d0000b2733ba0e7112f965bfda72b1c5b,1,17,334066,https://p.scdn.co/mp3-preview/dd0a1e5d145ca7da0911584a6161cfe38d4bfa9b?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:2N5zMZX7YeL1tico8oQxa9,Crazy,spotify:artist:5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,spotify:album:7p2aWivr9OLXocSTTKtG9B,St. Elsewhere,5/2/2006,https://i.scdn.co/image/ab67616d0000b273670f4666a378de834285eb33,1,2,182066,https://p.scdn.co/mp3-preview/758fda586b074aeedb5e109bac266e3b2ac2dd01?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5YnKmPZytgkywuHktntXDV,Everytime We Touch,spotify:artist:0N0d3kjwdY2h7UVuTdJGfp,Cascada,spotify:album:1N3brhtZJ18AeeIYVcx1Eb,Everytime We Touch,8/16/2005,https://i.scdn.co/image/ab67616d0000b273e1f0e6c160b3cca53ba76aad,1,1,199866,,FALSE,37,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3twNvmDtFQtAd5gMKedhLD,Somebody Told Me,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,spotify:album:4OHNH3sDzIxnmUADXzv2kT,Hot Fuss,6/15/2004,https://i.scdn.co/image/ab67616d0000b2739c284a6855f4945dc5a3cd73,1,4,197280,https://p.scdn.co/mp3-preview/34470fdacaec1a5e9265d3d7c00c84804a9b564a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:65mxB9IWpmVo4qUjdGSxRB,Girls & Boys,spotify:artist:5aYyPjAsLj7UzANzdupwnS,Good Charlotte,spotify:album:5CTygC3aONv7l0klY4k3hc,The Young and The Hopeless,10/4/2002,https://i.scdn.co/image/ab67616d0000b273a9bae94ddb20a71f573931c0,1,6,183493,https://p.scdn.co/mp3-preview/bbede97bc1af23d9dbefbed672a7599f8ee2c27b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5EauMVTXVoQOkax03XXVaV,Adam's Song,spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,spotify:album:1fF8kYX49s5Ufv4XEY5sjW,Enema Of The State,1/1/1999,https://i.scdn.co/image/ab67616d0000b27315a7914ef11f09b4c537f078,1,7,249753,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5619Ojc6t9evEEs3B7Drhe,Shake It,spotify:artist:7vXwfZyDp3spzIVNXDaTPN,Metro Station,spotify:album:2tZnyjZ6Orm55gE8bqJ3UG,Metro Station,9/18/2007,https://i.scdn.co/image/ab67616d0000b273bcd25f2bbe505682863c3df2,1,4,179946,https://p.scdn.co/mp3-preview/dec975a2ac069fc55db314e4637413d198ab39df?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:75IN3CtuZwTHTnZvYM4qnJ,My Name Is,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,2/23/1999,https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55,1,2,268400,https://p.scdn.co/mp3-preview/99f9676843551b3e2c3a645f4726c2639967c1c6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3CNqo3gYrfexdrtjFmC9he,Where Is The Love?,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,spotify:album:4wBDclsxFzGnR4kVAAMI7K,Elephunk,2003,https://i.scdn.co/image/ab67616d0000b273e435b4dfdcf5e3c4a25663df,1,13,272533,https://p.scdn.co/mp3-preview/0ea017ba9aa334906c547bedcfe0f73008093f3b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:49FYlytm3dAAraYgpoJZux,Umbrella,"spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Rihanna, JAY-Z",spotify:album:3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,6/2/2008,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,1,1,275986,https://p.scdn.co/mp3-preview/d2f6c09abf795c6842cab7e60310cd7cd10898c5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:1gZ7i4qxXkHZb1r6eioaAP,Don't Cha,"spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ, spotify:artist:1YfEcTuGvBQ8xSD1f53UnK","The Pussycat Dolls, Busta Rhymes",spotify:album:5x8e8UcCeOgrOzSnDGuPye,PCD,1/1/2005,https://i.scdn.co/image/ab67616d0000b2738cc44129c3b11adec74058d6,1,1,272080,https://p.scdn.co/mp3-preview/26401743a7f56e8803c6ed874f641a82f67542a1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5sN8MGWR2pu2Rn3oAOPYXt,Survivor,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,spotify:album:480AZOo2VQ1kf3GedAiKV9,Survivor,5/1/2001,https://i.scdn.co/image/ab67616d0000b2737c83e8f225e70de4bb866c96,1,2,254040,https://p.scdn.co/mp3-preview/a28a2a39a3b6c7e947548b37ac9642473541c9d3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5OMwQFBcte0aWFJFqrr5oj,TiK ToK,spotify:artist:6LqNN22kT3074XbTVUrhzX,Kesha,spotify:album:4Fts9DL8sj5UQ0TkN4SvMK,Animal,2010,https://i.scdn.co/image/ab67616d0000b27365836b344b9d983462d5f1a7,1,2,199693,,FALSE,2,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:album:3OALgjCs6Lqw41853v4wEQ,One Of The Boys,6/17/2008,https://i.scdn.co/image/ab67616d0000b2733f97d4244eff5852477d9ee0,1,2,179640,https://p.scdn.co/mp3-preview/29414f20ba1659e9f54612e358d881861aa90c2d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3eFQdik6MylgbYtawUPvj5,Fergalicious,"spotify:artist:3r17AfJCCUqC9Lf0OAc73G, spotify:artist:085pc2PYOi8bGKj0PNjekA","Fergie, will.i.am",spotify:album:1VV6w4DPTF7RFjADZxueAz,The Dutchess (Explicit Version),1/1/2006,https://i.scdn.co/image/ab67616d0000b273a8543b5a5e03806b220a5e55,1,1,292339,,TRUE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:0x4KuMldlnPMniT86Cmyep,Beautiful Girls - Radio Disney Version,spotify:artist:6S0dmVVn4udvppDhZIWxCr,Sean Kingston,spotify:album:5nfEHzFR3jOdHUgQ1M1ehK,Beautiful Girls (Radio Disney Version),11/13/2007,https://i.scdn.co/image/ab67616d0000b273b1fcf94da4697ec0135f7bdc,1,1,225560,https://p.scdn.co/mp3-preview/03d17b4be073161390cb0ebb332da185c9227087?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,"spotify:artist:4d3yvTptO48nOYTPBcPFZC, spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Eve, Gwen Stefani",spotify:album:6ZWL1xSTEvqs5A6dBh8vZw,Scorpion,1/1/2001,https://i.scdn.co/image/ab67616d0000b2730a825fea8b9095572e5130ef,1,4,230133,https://p.scdn.co/mp3-preview/c400d1d4158810b7519d621d8650c68f6a068738?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5q4I6I0ytvTKuYe1Fquxnx,Family Affair,spotify:artist:1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,spotify:album:5S8QQNDeDTHaSXsJMo4qoC,No More Drama,8/28/2001,https://i.scdn.co/image/ab67616d0000b273f549ce9d09b1877fb0e77254,1,2,265866,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:6tXjP6xgPJ7Xr1igrO6bOE,Don't Stop The Music,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:album:1G2ZRwcqN6warfakvcPgEs,Good Girl Gone Bad: Reloaded,6/2/2008,https://i.scdn.co/image/ab67616d0000b273ad4ef80be7f5e15d64ac5c25,1,3,267080,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:album:0r2BUyPTmpbfuz4rR39mLl,One Of The Boys,6/17/2008,https://i.scdn.co/image/ab67616d0000b273cd3978ebe35d93a07249b97f,1,7,220226,https://p.scdn.co/mp3-preview/6337506b17d21a9e6e035a5c03d08fab19680cf4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:0WfKDYeUAoLA3vdvLKKWMW,Poker Face,spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:album:2FBA8NCSuQNi8jaR2Xjbal,The Fame,1/1/2008,https://i.scdn.co/image/ab67616d0000b273eb8bbcc15130ec9f01aa204c,1,4,237200,,FALSE,1,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,spotify:album:5gDAEao3VxFdbm8vS0koQq,Breakaway,1/17/2004,https://i.scdn.co/image/ab67616d0000b27303dadde4d9d305c1c3e0d91c,1,2,188960,https://p.scdn.co/mp3-preview/6e39adc77aba227544f11251414bd89824e0eb96?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:6qYGUxPjQt5PJtWdiNppZx,So What,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:album:0wcuOAo2w5jxwp7N57QKNN,Funhouse,10/24/2008,https://i.scdn.co/image/ab67616d0000b2731ad07995b883e2094dc38d6f,1,1,215160,,TRUE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:47aQT2aV12TyilaoYi1NiD,Promiscuous,"spotify:artist:2jw70GZXlAI8QzWeY2bgRc, spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ","Nelly Furtado, Timbaland",spotify:album:1E7rOrC4uJb0YHyGJ6YOlC,Loose,1/1/2006,https://i.scdn.co/image/ab67616d0000b27395c8b0b2138284842a5eef49,1,4,242200,https://p.scdn.co/mp3-preview/cecfcf28301569ee171b992da160233321ce7daf?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:1UcQGGoCVTHh0OOZcX8mtC,Pony - Single Version,spotify:artist:7r8RF1tN2A4CiGEplkp1oP,Ginuwine,spotify:album:3hteJ0ReL7B0Nk60OulGV0,20 R&B GEMS,5/26/2008,https://i.scdn.co/image/ab67616d0000b27368d026ce51d44525ae652691,1,17,252253,https://p.scdn.co/mp3-preview/bf4fe089888e786d1fcc2b9a0ac4af9bd415987a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:7GQqj9jRtDkMp8zByehXQI,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS, spotify:artist:5tth2a3v0sWwV1C7bApBdX, spotify:artist:6lHL3ubAMgSasKjNqKb8HF, spotify:artist:1KCSPY1glIKqW2TotWuXOR","Christina Aguilera, Lil' Kim, Mýa, P!nk",spotify:album:1Kg7AyuyIMTfD6geg9VghI,Moulin Rouge,1/1/2001,https://i.scdn.co/image/ab67616d0000b273687e8a165b272440a68a480f,1,2,264846,https://p.scdn.co/mp3-preview/abb72e5634aee39a5600db967d92ef3cd38f7a25?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:0CPLnPUUHh44vAzDSM5ZlR,Naughty Girl,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:06v9eHnqhMK2tbM2Iz3p0Y,Dangerously In Love,3/10/2003,https://i.scdn.co/image/ab67616d0000b273a9fd4a0405945cd51e8de130,1,2,208600,https://p.scdn.co/mp3-preview/d51f0643e2b5b5f8e66a093fafa82024e3a815c4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,spotify:artist:4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,spotify:album:4WzTXHp8bVKkKNu3UQ2Fqu,Fever,10/1/2001,https://i.scdn.co/image/ab67616d0000b2735d6121285c42ea4535e59048,1,3,230640,https://p.scdn.co/mp3-preview/8698fb43a16503ad290e738649a19d1663b9cbc6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3qKGvSu1inEZKwYQnMavNA,Smack That,"spotify:artist:0z4gvV4rjIZ9wHck67ucSV, spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Akon, Eminem",spotify:album:13C2pc5O7ofZKd4p2VYO3S,Konvicted,2006,https://i.scdn.co/image/ab67616d0000b2733ad505200e799d6cf2b09b0a,1,3,212360,https://p.scdn.co/mp3-preview/0ac099ae429cd14e7424bb1d8921a02fc1b3ceeb?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:2VOomzT6VavJOGBeySqaMc,Disturbia,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:album:3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,6/2/2008,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,1,13,238626,https://p.scdn.co/mp3-preview/e26d0066f70792d7885c2c5769d657857d540d81?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
